CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F186,F187,F188,F189,F191,F192,
,,,,,Age : Age 16 and over - Qualification; highest level of : Total\ Highest level of qualification - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : No qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 1 qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 2 qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 3 qualifications - Unit : Persons,Age : Age 16 and over - Qualification; highest level of : Level 4 qualifications and above - Unit : Persons,
641,95HH14,Sunnylands,Wards and Electoral Divisions,WED,1281,529,169,182,134,146,
642,95HH15,Victoria,Wards and Electoral Divisions,WED,2154,573,259,350,324,468,
643,95HH16,Whitehead,Wards and Electoral Divisions,WED,1767,356,179,270,197,618,
644,95HH17,Woodburn,Wards and Electoral Divisions,WED,1953,443,256,335,258,472,
645,95II01,Ballyhanwood,Wards and Electoral Divisions,WED,2595,512,251,412,348,829,
646,95II02,Beechill,Wards and Electoral Divisions,WED,3977,932,382,520,453,1444,
647,95II03,Cairnshill,Wards and Electoral Divisions,WED,2752,381,239,407,384,1147,
648,95II04,Carrowreagh,Wards and Electoral Divisions,WED,3366,879,446,548,454,775,
649,95II05,Carryduff East,Wards and Electoral Divisions,WED,2854,583,267,393,383,1014,
650,95II06,Carryduff West,Wards and Electoral Divisions,WED,2648,395,247,436,368,1030,
651,95II07,Cregagh,Wards and Electoral Divisions,WED,1687,672,255,230,173,220,
652,95II08,Downshire,Wards and Electoral Divisions,WED,1983,537,249,285,263,448,
653,95II09,Dundonald,Wards and Electoral Divisions,WED,2712,552,334,442,327,764,
654,95II10,Enler,Wards and Electoral Divisions,WED,2118,761,359,330,229,259,
655,95II11,Galwally,Wards and Electoral Divisions,WED,2105,323,178,270,248,929,
656,95II12,Gilnahirk,Wards and Electoral Divisions,WED,2036,334,181,329,269,785,
657,95II13,Graham's Bridge,Wards and Electoral Divisions,WED,2198,710,336,332,232,362,
658,95II14,Hillfoot,Wards and Electoral Divisions,WED,2123,377,186,289,259,845,
659,95II15,Knockbracken,Wards and Electoral Divisions,WED,2669,393,198,358,304,1254,
660,95II16,Lisnasharragh,Wards and Electoral Divisions,WED,1748,583,258,259,187,289,
661,95II17,Lower Braniel,Wards and Electoral Divisions,WED,2085,644,245,293,241,471,
662,95II18,Minnowburn,Wards and Electoral Divisions,WED,1861,684,246,257,183,331,
663,95II19,Moneyreagh,Wards and Electoral Divisions,WED,3065,633,324,498,430,869,
664,95II20,Newtownbreda,Wards and Electoral Divisions,WED,2284,420,203,291,253,939,
665,95II21,Tullycarnet,Wards and Electoral Divisions,WED,1879,716,277,306,182,222,
666,95II22,Upper Braniel,Wards and Electoral Divisions,WED,1854,519,266,259,214,407,
667,95II23,Wynchurch,Wards and Electoral Divisions,WED,1801,378,159,247,214,671,
668,95JJ01,Agivey,Wards and Electoral Divisions,WED,1993,602,224,280,234,505,
669,95JJ02,Atlantic,Wards and Electoral Divisions,WED,1960,464,188,280,210,690,
670,95JJ03,Ballysally,Wards and Electoral Divisions,WED,1812,717,308,318,178,199,
671,95JJ04,Castlerock,Wards and Electoral Divisions,WED,2501,740,283,366,269,636,
672,95JJ05,Central,Wards and Electoral Divisions,WED,1597,694,186,237,140,190,
673,95JJ06,Churchland,Wards and Electoral Divisions,WED,1914,739,305,291,193,222,
674,95JJ07,Cross Glebe,Wards and Electoral Divisions,WED,2035,875,294,346,183,196,
675,95JJ08,Dundooan,Wards and Electoral Divisions,WED,2678,602,247,381,513,745,
676,95JJ09,Dunluce,Wards and Electoral Divisions,WED,1700,548,153,243,172,456,
677,95JJ10,Garvagh,Wards and Electoral Divisions,WED,2122,746,268,312,196,394,
678,95JJ11,Hopefield,Wards and Electoral Divisions,WED,2959,652,313,465,343,949,
679,95JJ12,Kilrea,Wards and Electoral Divisions,WED,2090,697,209,335,235,419,
680,95JJ13,Knocklynn,Wards and Electoral Divisions,WED,3024,615,385,516,394,900,
681,95JJ14,Macosquin,Wards and Electoral Divisions,WED,1837,584,226,271,197,422,
682,95JJ15,Mount Sandel,Wards and Electoral Divisions,WED,1604,407,138,211,158,547,
683,95JJ16,Portstewart,Wards and Electoral Divisions,WED,1560,475,149,188,204,417,
684,95JJ17,Ringsend,Wards and Electoral Divisions,WED,1885,605,206,253,224,439,
685,95JJ18,Royal Portrush,Wards and Electoral Divisions,WED,1762,581,186,236,155,441,
686,95JJ19,Strand,Wards and Electoral Divisions,WED,2580,329,163,302,675,945,
687,95JJ20,The Cuts,Wards and Electoral Divisions,WED,3257,832,431,563,420,765,
688,95JJ21,University,Wards and Electoral Divisions,WED,2479,661,259,358,608,417,
689,95JJ22,Waterside,Wards and Electoral Divisions,WED,2268,447,226,364,288,752,
690,95KK01,Ardboe,Wards and Electoral Divisions,WED,1968,749,230,284,213,336,
691,95KK02,Coagh,Wards and Electoral Divisions,WED,1595,557,187,221,182,318,
692,95KK03,Dunnamore,Wards and Electoral Divisions,WED,1754,627,213,273,207,290,
693,95KK04,Gortalowry,Wards and Electoral Divisions,WED,2126,612,288,351,257,387,
694,95KK05,Killycolpy,Wards and Electoral Divisions,WED,2020,629,255,277,275,416,
695,95KK06,Killymoon,Wards and Electoral Divisions,WED,1527,602,168,248,162,217,
696,95KK07,Lissan,Wards and Electoral Divisions,WED,1583,538,173,229,197,308,
697,95KK08,Moneymore,Wards and Electoral Divisions,WED,1985,646,230,287,219,421,
698,95KK09,Newbuildings,Wards and Electoral Divisions,WED,1776,584,207,263,188,291,
699,95KK10,Oaklands,Wards and Electoral Divisions,WED,1654,551,175,279,178,347,
700,95KK11,Oldtown,Wards and Electoral Divisions,WED,1864,639,247,283,228,291,
701,95KK12,Pomeroy,Wards and Electoral Divisions,WED,1781,612,217,266,222,312,
702,95KK13,Sandholes,Wards and Electoral Divisions,WED,1468,490,165,232,160,297,
703,95KK14,Stewartstown,Wards and Electoral Divisions,WED,1612,566,171,275,195,299,
704,95KK15,The Loop,Wards and Electoral Divisions,WED,2189,658,231,343,271,518,
705,95KK16,Tullagh,Wards and Electoral Divisions,WED,1817,607,207,248,202,373,
706,95LL01,Aghagallon,Wards and Electoral Divisions,WED,3689,921,387,576,521,986,
707,95LL02,Annagh,Wards and Electoral Divisions,WED,2449,734,264,345,266,492,
708,95LL03,Ballybay,Wards and Electoral Divisions,WED,1884,724,267,258,172,266,
709,95LL04,Ballyoran,Wards and Electoral Divisions,WED,2335,792,309,355,226,386,
710,95LL05,Bleary,Wards and Electoral Divisions,WED,3182,725,348,515,418,910,
711,95LL06,Brownstown,Wards and Electoral Divisions,WED,2734,935,376,419,281,447,
712,95LL07,Church,Wards and Electoral Divisions,WED,1727,799,196,259,139,146,
713,95LL08,Corcrain,Wards and Electoral Divisions,WED,2553,979,347,342,231,291,
714,95LL09,Court,Wards and Electoral Divisions,WED,2557,1243,289,330,213,254,
715,95LL10,Derrytrasna,Wards and Electoral Divisions,WED,4141,1096,456,717,520,1036,
716,95LL11,Donaghcloney,Wards and Electoral Divisions,WED,3048,710,322,552,382,850,
717,95LL12,Drumgask,Wards and Electoral Divisions,WED,2995,1049,466,516,329,396,
718,95LL13,Drumgor,Wards and Electoral Divisions,WED,2096,711,305,311,174,346,
719,95LL14,Drumnamoe,Wards and Electoral Divisions,WED,2140,949,254,320,210,267,
720,95LL15,Edenderry,Wards and Electoral Divisions,WED,2531,784,261,367,280,579,
721,95LL16,Kernan,Wards and Electoral Divisions,WED,4709,991,495,751,549,1417,
722,95LL17,Killycomain,Wards and Electoral Divisions,WED,2106,653,213,318,221,485,
723,95LL18,Knocknashane,Wards and Electoral Divisions,WED,2716,695,277,449,357,669,
724,95LL19,Magheralin,Wards and Electoral Divisions,WED,3975,940,455,650,492,1143,
725,95LL20,Mourneview,Wards and Electoral Divisions,WED,1897,732,283,300,184,198,
726,95LL21,Parklake,Wards and Electoral Divisions,WED,3060,986,343,458,322,656,
727,95LL22,Taghnevan,Wards and Electoral Divisions,WED,2827,829,393,490,395,468,
728,95LL23,Tavanagh,Wards and Electoral Divisions,WED,1733,761,201,231,165,209,
729,95LL24,The Birches,Wards and Electoral Divisions,WED,2893,858,290,425,380,715,
730,95LL25,Waringstown,Wards and Electoral Divisions,WED,3551,699,384,637,493,1059,
731,95LL26,Woodville,Wards and Electoral Divisions,WED,2975,883,322,467,414,640,
732,95MM01,Altnagelvin,Wards and Electoral Divisions,WED,3797,1176,479,552,446,864,
733,95MM02,Ballynashallog,Wards and Electoral Divisions,WED,2738,575,214,376,322,1085,
734,95MM03,Banagher,Wards and Electoral Divisions,WED,2617,869,326,357,267,602,
735,95MM04,Beechwood,Wards and Electoral Divisions,WED,1822,768,187,260,194,307,
736,95MM05,Brandywell,Wards and Electoral Divisions,WED,1955,943,240,241,208,211,
737,95MM06,Carn Hill,Wards and Electoral Divisions,WED,2015,833,280,277,216,277,
738,95MM07,Caw,Wards and Electoral Divisions,WED,2105,800,230,311,204,410,
739,95MM08,Clondermot,Wards and Electoral Divisions,WED,2408,810,277,355,258,538,
740,95MM09,Claudy,Wards and Electoral Divisions,WED,2663,922,323,385,285,565,
741,95MM10,Creggan Central,Wards and Electoral Divisions,WED,2026,905,267,290,241,221,
742,95MM11,Creggan South,Wards and Electoral Divisions,WED,1736,891,212,236,161,154,
743,95MM12,Crevagh,Wards and Electoral Divisions,WED,4173,1343,585,691,552,768,
744,95MM13,Culmore,Wards and Electoral Divisions,WED,6220,1728,750,944,813,1582,
745,95MM14,Ebrington,Wards and Electoral Divisions,WED,2097,803,249,273,191,393,
746,95MM15,Eglinton,Wards and Electoral Divisions,WED,3358,880,297,528,407,962,
747,95MM16,Enagh,Wards and Electoral Divisions,WED,4209,1065,461,604,510,1275,
748,95MM17,Foyle Springs,Wards and Electoral Divisions,WED,3029,794,353,480,433,777,
749,95MM18,Holly Mount,Wards and Electoral Divisions,WED,3850,1084,456,596,524,916,
750,95MM19,Kilfennan,Wards and Electoral Divisions,WED,2478,601,281,413,365,602,
751,95MM20,Lisnagelvin,Wards and Electoral Divisions,WED,2754,977,346,402,319,485,
752,95MM21,New Buildings,Wards and Electoral Divisions,WED,2712,749,317,419,311,691,
753,95MM22,Pennyburn,Wards and Electoral Divisions,WED,2117,593,197,256,255,671,
754,95MM23,Rosemount,Wards and Electoral Divisions,WED,2143,701,212,315,277,484,
755,95MM24,Shantallow East,Wards and Electoral Divisions,WED,1928,863,237,265,200,256,
756,95MM25,Shantallow West,Wards and Electoral Divisions,WED,4405,1481,610,759,557,753,
757,95MM26,Springtown,Wards and Electoral Divisions,WED,2503,725,308,391,390,525,
758,95MM27,Strand,Wards and Electoral Divisions,WED,3455,945,313,460,705,778,
759,95MM28,The Diamond,Wards and Electoral Divisions,WED,1977,785,249,275,222,311,
760,95MM29,Victoria,Wards and Electoral Divisions,WED,2654,895,340,382,297,551,
761,95MM30,Westland,Wards and Electoral Divisions,WED,1719,781,199,223,164,258,
762,95NN01,Ardglass,Wards and Electoral Divisions,WED,2505,770,306,390,310,516,
763,95NN02,Audley's Acre,Wards and Electoral Divisions,WED,1784,357,169,323,233,567,
764,95NN03,Ballymaglave,Wards and Electoral Divisions,WED,2310,746,273,376,246,425,
765,95NN04,Ballymote,Wards and Electoral Divisions,WED,2184,718,269,348,263,395,
766,95NN05,Ballynahinch East,Wards and Electoral Divisions,WED,1959,569,235,306,246,403,
767,95NN06,Castlewellan,Wards and Electoral Divisions,WED,2653,757,324,435,358,534,
768,95NN07,Cathedral,Wards and Electoral Divisions,WED,2498,756,308,459,315,467,
769,95NN08,Crossgar,Wards and Electoral Divisions,WED,2612,630,280,413,363,670,
770,95NN09,Derryboy,Wards and Electoral Divisions,WED,2404,592,229,395,324,678,
771,95NN10,Donard,Wards and Electoral Divisions,WED,2574,585,240,401,277,865,
772,95NN11,Drumaness,Wards and Electoral Divisions,WED,2951,707,330,485,441,692,
773,95NN12,Dundrum,Wards and Electoral Divisions,WED,2204,562,231,344,287,581,
774,95NN13,Dunmore,Wards and Electoral Divisions,WED,2390,565,225,375,332,648,
775,95NN14,Killough,Wards and Electoral Divisions,WED,2712,657,357,480,346,616,
776,95NN15,Killyleagh,Wards and Electoral Divisions,WED,2381,733,346,381,269,427,
777,95NN16,Kilmore,Wards and Electoral Divisions,WED,2599,550,259,397,335,816,
778,95NN17,Murlough,Wards and Electoral Divisions,WED,1782,576,226,313,203,312,
779,95NN18,Quoile,Wards and Electoral Divisions,WED,2181,566,186,320,275,677,
780,95NN19,Saintfield,Wards and Electoral Divisions,WED,2723,535,278,444,351,918,
781,95NN20,Seaforde,Wards and Electoral Divisions,WED,2367,561,268,366,341,610,
782,95NN21,Shimna,Wards and Electoral Divisions,WED,2181,542,261,321,256,610,
783,95NN22,Strangford,Wards and Electoral Divisions,WED,2145,456,202,328,293,669,
784,95NN23,Tollymore,Wards and Electoral Divisions,WED,2647,709,275,402,342,653,
785,95OO01,Altmore,Wards and Electoral Divisions,WED,1936,712,235,254,203,383,
786,95OO02,Augher,Wards and Electoral Divisions,WED,1731,476,188,247,251,413,
787,95OO03,Aughnacloy,Wards and Electoral Divisions,WED,2028,664,225,309,204,400,
788,95OO04,Ballygawley,Wards and Electoral Divisions,WED,1905,666,186,308,189,414,
789,95OO05,Ballysaggart,Wards and Electoral Divisions,WED,2100,794,211,237,162,297,
790,95OO06,Benburb,Wards and Electoral Divisions,WED,2190,605,241,321,271,502,
791,95OO07,Caledon,Wards and Electoral Divisions,WED,1950,574,235,264,278,394,
792,95OO08,Castlecaulfield,Wards and Electoral Divisions,WED,2111,649,190,337,270,475,
793,95OO09,Clogher,Wards and Electoral Divisions,WED,1739,600,196,242,165,369,
794,95OO10,Coalisland North,Wards and Electoral Divisions,WED,2649,838,310,436,324,527,
795,95OO11,Coalisland South,Wards and Electoral Divisions,WED,1889,645,254,275,225,275,
796,95OO12,Coalisland West and Newmills,Wards and Electoral Divisions,WED,2081,589,229,321,230,474,
797,95OO13,Coolhill,Wards and Electoral Divisions,WED,2137,594,221,284,215,429,
798,95OO14,Donaghmore,Wards and Electoral Divisions,WED,1961,546,201,308,236,485,
799,95OO15,Drumglass,Wards and Electoral Divisions,WED,1774,625,178,232,172,288,
800,95OO16,Fivemiletown,Wards and Electoral Divisions,WED,1695,646,187,249,177,289,
801,95OO17,Killyman,Wards and Electoral Divisions,WED,2105,636,234,316,287,452,
802,95OO18,Killymeal,Wards and Electoral Divisions,WED,2291,607,199,296,226,559,
803,95OO19,Moy,Wards and Electoral Divisions,WED,2239,599,217,330,279,605,
804,95OO20,Moygashel,Wards and Electoral Divisions,WED,1708,537,157,225,199,379,
805,95OO21,Mullaghmore,Wards and Electoral Divisions,WED,1870,568,178,247,200,423,
806,95OO22,Washing Bay,Wards and Electoral Divisions,WED,2378,643,297,352,290,583,
807,95PP01,Ballinamallard,Wards and Electoral Divisions,WED,1998,508,243,387,258,419,
808,95PP02,Belcoo and Garrison,Wards and Electoral Divisions,WED,2029,685,217,283,214,446,
809,95PP03,Belleek and Boa,Wards and Electoral Divisions,WED,2026,683,241,274,215,418,
810,95PP04,Boho Cleenish and Letterbreen,Wards and Electoral Divisions,WED,2460,700,314,360,277,568,
811,95PP05,Brookeborough,Wards and Electoral Divisions,WED,1865,658,210,282,205,387,
812,95PP06,Castlecoole,Wards and Electoral Divisions,WED,3059,708,375,526,345,798,
813,95PP07,Derrygonnelly,Wards and Electoral Divisions,WED,2205,711,238,318,205,564,
814,95PP08,Derrylin,Wards and Electoral Divisions,WED,2108,695,214,289,213,438,
815,95PP09,Devenish,Wards and Electoral Divisions,WED,1437,615,167,206,107,187,
816,95PP10,Donagh,Wards and Electoral Divisions,WED,1884,710,197,277,185,370,
817,95PP11,Erne,Wards and Electoral Divisions,WED,2072,677,277,271,194,464,
818,95PP12,Florence Court and Kinawley,Wards and Electoral Divisions,WED,2046,675,234,324,230,414,
819,95PP13,Irvinestown,Wards and Electoral Divisions,WED,1980,689,248,299,201,381,
820,95PP14,Kesh Ederney and Lack,Wards and Electoral Divisions,WED,2850,1006,366,421,304,543,
821,95PP15,Lisbellaw,Wards and Electoral Divisions,WED,2385,614,299,413,316,559,
822,95PP16,Lisnarrick,Wards and Electoral Divisions,WED,1555,476,185,263,170,348,
823,95PP17,Lisnaskea,Wards and Electoral Divisions,WED,2071,849,208,295,219,318,
824,95PP18,Maquires Bridge,Wards and Electoral Divisions,WED,2452,733,311,397,307,513,
825,95PP19,Newtownbutler,Wards and Electoral Divisions,WED,1927,739,253,251,190,324,
826,95PP20,Portora,Wards and Electoral Divisions,WED,2529,672,290,384,243,687,
827,95PP21,Rosslea,Wards and Electoral Divisions,WED,1722,680,163,220,178,280,
828,95PP22,Rossorry,Wards and Electoral Divisions,WED,1977,559,223,290,230,495,
829,95PP23,Tempo,Wards and Electoral Divisions,WED,2027,691,252,290,207,432,
830,95QQ01,Antiville,Wards and Electoral Divisions,WED,1227,479,175,162,133,171,
831,95QQ02,Ballycarry,Wards and Electoral Divisions,WED,2044,423,245,327,283,536,
832,95QQ03,Ballyloran,Wards and Electoral Divisions,WED,870,354,108,142,110,70,
833,95QQ04,Blackcave,Wards and Electoral Divisions,WED,1302,413,211,226,158,169,
834,95QQ05,Carncastle,Wards and Electoral Divisions,WED,2345,426,245,373,339,750,
835,95QQ06,Carnlough,Wards and Electoral Divisions,WED,1603,537,194,236,197,241,
836,95QQ07,Central,Wards and Electoral Divisions,WED,1594,587,192,246,163,263,
837,95QQ08,Craigy Hill,Wards and Electoral Divisions,WED,1238,524,155,173,139,133,
838,95QQ09,Gardenmore,Wards and Electoral Divisions,WED,1669,529,189,230,187,355,
839,95QQ10,Glenarm,Wards and Electoral Divisions,WED,1449,428,171,197,188,309,
840,95QQ11,Glynn,Wards and Electoral Divisions,WED,1621,406,187,278,187,407,
841,95QQ12,Harbour,Wards and Electoral Divisions,WED,1524,454,188,245,184,321,
842,95QQ13,Island Magee,Wards and Electoral Divisions,WED,2093,397,250,362,317,513,
843,95QQ14,Kilwaughter,Wards and Electoral Divisions,WED,4081,841,568,690,615,987,
844,95QQ15,Town Parks,Wards and Electoral Divisions,WED,1339,459,169,222,141,197,
845,95RR01,Aghanloo,Wards and Electoral Divisions,WED,3200,762,403,569,508,730,
846,95RR02,Ballykelly,Wards and Electoral Divisions,WED,1420,540,168,222,166,216,
847,95RR03,Coolessan,Wards and Electoral Divisions,WED,1154,533,141,144,122,124,
848,95RR04,Dungiven,Wards and Electoral Divisions,WED,1597,590,152,217,195,304,
849,95RR05,Enagh,Wards and Electoral Divisions,WED,1942,640,250,338,273,298,
850,95RR06,Feeny,Wards and Electoral Divisions,WED,1697,658,183,242,183,274,
851,95RR07,Forest,Wards and Electoral Divisions,WED,1923,627,263,319,252,333,
852,95RR08,Glack,Wards and Electoral Divisions,WED,1648,559,145,262,212,306,
853,95RR09,Gresteel,Wards and Electoral Divisions,WED,2796,749,347,474,394,618,
854,95RR10,Greystone,Wards and Electoral Divisions,WED,1055,546,141,120,84,90,
855,95RR11,Magilligan,Wards and Electoral Divisions,WED,2037,811,234,268,193,309,
856,95RR12,Rathbrady,Wards and Electoral Divisions,WED,1257,389,142,184,147,276,
857,95RR13,Roeside,Wards and Electoral Divisions,WED,1242,516,121,157,105,243,
858,95RR14,The Highlands,Wards and Electoral Divisions,WED,1510,573,187,212,169,263,
859,95RR15,Upper Glenshane,Wards and Electoral Divisions,WED,1815,574,202,288,232,369,
860,95SS01,Ballinderry,Wards and Electoral Divisions,WED,4073,906,460,627,537,1193,
861,95SS02,Ballymacash,Wards and Electoral Divisions,WED,3343,662,387,528,448,1089,
862,95SS03,Ballymacbrennan,Wards and Electoral Divisions,WED,2743,541,231,450,360,942,
863,95SS04,Ballymacoss,Wards and Electoral Divisions,WED,5754,1239,792,918,794,1503,
864,95SS05,Blaris,Wards and Electoral Divisions,WED,2830,728,320,370,349,815,
865,95SS06,Collin Glen,Wards and Electoral Divisions,WED,4021,1582,728,729,444,335,
866,95SS07,Derryaghy,Wards and Electoral Divisions,WED,6692,1515,947,1181,923,1692,
867,95SS08,Dromara,Wards and Electoral Divisions,WED,3660,748,375,630,505,1092,
868,95SS09,Drumbo,Wards and Electoral Divisions,WED,2732,444,186,332,344,1234,
869,95SS10,Dunmurry,Wards and Electoral Divisions,WED,3488,600,324,549,502,1307,
870,95SS11,Glenavy,Wards and Electoral Divisions,WED,4212,887,504,754,587,1150,
871,95SS12,Harmony Hill,Wards and Electoral Divisions,WED,2515,554,257,422,307,761,
872,95SS13,Hilden,Wards and Electoral Divisions,WED,2383,839,353,358,245,329,
873,95SS14,Hillhall,Wards and Electoral Divisions,WED,2314,725,300,334,249,491,
874,95SS15,Hillsborough,Wards and Electoral Divisions,WED,3103,656,230,436,313,1273,
875,95SS16,Kilwee,Wards and Electoral Divisions,WED,2519,747,296,425,346,530,
876,95SS17,Knockmore,Wards and Electoral Divisions,WED,3425,1001,517,501,381,706,
877,95SS18,Lagan Valley,Wards and Electoral Divisions,WED,2460,927,311,334,238,414,
878,95SS19,Lambeg,Wards and Electoral Divisions,WED,2221,677,311,364,255,419,
879,95SS20,Lisnagarvey,Wards and Electoral Divisions,WED,2234,608,256,335,247,556,
880,95SS21,Maghaberry,Wards and Electoral Divisions,WED,3622,730,408,626,488,1056,
881,95SS22,Magheralave,Wards and Electoral Divisions,WED,2605,527,309,422,356,766,
882,95SS23,Maze,Wards and Electoral Divisions,WED,3051,649,348,414,364,1014,
883,95SS24,Moira,Wards and Electoral Divisions,WED,3966,704,363,576,503,1526,
884,95SS25,Old Warren,Wards and Electoral Divisions,WED,1907,780,343,285,177,139,
885,95SS26,Poleglass,Wards and Electoral Divisions,WED,2791,837,453,497,393,409,
886,95SS27,Seymour Hill,Wards and Electoral Divisions,WED,2106,697,252,295,221,442,
887,95SS28,Tonagh,Wards and Electoral Divisions,WED,2068,808,248,303,208,274,
888,95SS29,Twinbrook,Wards and Electoral Divisions,WED,1956,895,293,302,182,177,
889,95SS30,Wallace Park,Wards and Electoral Divisions,WED,2831,445,296,463,363,999,
890,95TT01,Ballymaguigan,Wards and Electoral Divisions,WED,2064,586,223,316,278,481,
891,95TT02,Bellaghy,Wards and Electoral Divisions,WED,2020,648,220,291,221,448,
892,95TT03,Castledawson,Wards and Electoral Divisions,WED,2513,793,295,356,282,584,
893,95TT04,Draperstown,Wards and Electoral Divisions,WED,2215,679,250,336,274,482,
